"","X.1","X","median","Identifier","Depth","d_g_wet_sed","NorTi.x","NorAl.x","NorSi.x","NorSr","NorRb","NorCa","NorFe.x","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","Depth.mm","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al.x","NorSi.y","NorAl.y","NorTi.y","NorFe.y","Al_Si","Si_Al.y","Ti_Al","roll_Al_Si","roll_Si_Al","roll_Ti_Al","roll_Fe","sumdepth_sand_coarse","roll_Ti"
"2749",2749,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,0.478693794424723
"2750",2750,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,0.480875534304137
"2751",2751,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,NA
"2752",2752,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,NA
"2753",2753,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,NA
"2754",2754,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,NA
"2755",2755,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.532366952924215,2.14746073127202,12.550985339052,0.551856462437757,NA,NA
"2756",2756,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,0.473867513534436
"2757",2757,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,0.482318858214181
"2758",2758,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,0.478693794424723
"2759",2759,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,0.480875534304137
"2760",2760,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,NA
"2761",2761,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,NA
"2762",2762,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,NA
"2763",2763,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,NA
"2764",2764,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.583048101672374,2.0129712344474,11.3153722467217,0.562780216103446,NA,NA
"2765",2765,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,0.473867513534436
"2766",2766,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,0.482318858214181
"2767",2767,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,0.478693794424723
"2768",2768,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,0.480875534304137
"2769",2769,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,NA
"2770",2770,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,NA
"2771",2771,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,NA
"2772",2772,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,NA
"2773",2773,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.679326070691308,1.84229999112169,9.93856065251884,0.587718313634225,NA,NA
"2774",2774,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,0.473867513534436
"2775",2775,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,0.482318858214181
"2776",2776,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,0.478693794424723
"2777",2777,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,0.480875534304137
"2778",2778,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,NA
"2779",2779,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,NA
"2780",2780,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,NA
"2781",2781,274,6831,51,23,6699.13466167023,0.482558139534884,0.0334302325581395,0.0813953488372093,0,0,0.119186046511628,0.57258064516129,0.909090909090909,47.0884915176525,0.363057324840764,NA,NA,-26.85,24,2.09,17,0.708,6136,8082,6906,230,27.585,1.5081047982659,6.831,1.18655266226195,0.168674698795181,2.43478260869565,0.0813953488372093,0.0334302325581395,0.482558139534884,0.57258064516129,0.410714285714285,2.43478260869565,14.4347826086957,0.733548759766938,1.70376000185706,8.61977374967396,0.610623292596357,NA,NA
